reg_no,semester,course1_marks,course2_marks,course3_marks,course4_marks,course5_marks,currentCGPA,previousCGPA,totalcredithours,high_edu,next_semester_CGPA,next_semester_grade,recommendation
815f2f99777f4fe73472c4490d15a062a64bd371bc5ed5aee8d705650c4e730d,7,52,75,83,72,52,3.03,3.1,12,Bachelor's Degree,3.16,B,Low Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,5,75,84,82,53,78,1.78,1.78,19,Bachelor's Degree,1.78,C-,Dropout
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,5,53,75,64,95,58,1.71,1.9,12,Diploma,1.71,C-,Dropout
d9e7c8c3e6f3aeeaf47384bb2440f0d9d045893b7f97ebda6a656365ec3b8a52,8,81,61,80,80,68,2.08,2.33,14,Bachelor's Degree,2.43,C+,Medium Risk
6f12bc9c1fd5df6c4420e7149280cc9f5532a199e40c746fa9f7a32aba760876,1,65,86,82,61,79,3.29,3.29,12,Bachelor's Degree,2.9,B-,Medium Risk
ffeaea408a8fb6cae2041fe0a66c4a7ad6998ceb8f2d9200a2c5824fdb03e237,6,57,73,82,72,76,3.38,3.38,16,Diploma,3.43,B+,Low Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,5,59,68,70,90,64,1.2,1.5,16,Diploma,1.2,D,Dropout
a4546acb4f3db3b1418f166e49dcc36ed12bc245b1e2cbf058f4d78fec06736c,3,78,50,56,55,55,3.33,2.95,19,Bachelor's Degree,3.28,B,Low Risk
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,2,80,79,84,86,91,1.84,2.23,16,Bachelor's Degree,1.77,C-,Probation
e20c19bacdf58cff7c69d58ecfefb4356db0789a20e3bae1a504b760c23b30ed,1,57,56,78,95,82,2.88,2.88,12,Bachelor's Degree,3.14,B,Low Risk
e3e6020f19d2c99d5c2dc9a26691172f455325c856f51ca33c7542192d5cf6f1,1,77,80,95,53,53,3.31,3.31,13,Bachelor's Degree,2.95,B-,Medium Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,8,57,56,61,52,93,1.86,1.94,19,Bachelor's Degree,2.1,C,Dropout
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,2,83,94,79,77,54,1.98,2.18,13,Bachelor's Degree,2.16,C,Probation
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,6,53,69,93,75,54,2.18,2.18,13,Bachelor's Degree,1.86,C-,High Risk
d508d92028fd12af041dbe1e65c9775c4711435762b34ce53c665c6fb95ee57f,10,52,60,80,51,52,1.54,1.69,16,Bachelor's Degree,1.54,D+,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,52,59,81,62,95,4,4,12,Bachelor's Degree,3.93,A-,Low Risk
cae4fafb0133e48304481c6b0c78ec96d7697b7215838826ceb5fb2326f666a8,1,79,53,83,92,88,2.59,2.59,19,Bachelor's Degree,2.26,C,Medium Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,7,88,70,73,63,84,1.95,2.1,13,Bachelor's Degree,2.32,C,Probation
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,10,90,84,92,50,86,1.84,2.1,19,Bachelor's Degree,1.84,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,94,58,56,73,56,2.09,2.09,18,Bachelor's Degree,1.77,C-,High Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,7,88,70,73,63,84,1.95,2.1,13,Bachelor's Degree,2.32,C,Probation
5a178b038377d31dc4544db51559b74f1d88d13a25f6bae6dd34cdf82eb5486d,1,68,51,90,92,86,2.6,2.6,12,Bachelor's Degree,2.98,B-,Medium Risk
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,1,92,95,78,84,95,2.09,2.09,12,Diploma,1.84,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,58,80,71,59,87,2.37,2.37,12,Bachelor's Degree,1.99,C-,High Risk
c440c0e7c03d25044beb6a77b4f7a4107a063040510d22277d84fe9b7432b427,3,64,63,93,81,79,2.3,2.55,14,Bachelor's Degree,2.47,C+,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,55,50,66,74,58,3.05,3.05,17,Bachelor's Degree,3.24,B,Low Risk
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,2,77,89,91,57,78,1.88,2.14,13,Bachelor's Degree,2,C,Probation
2575b8132d207c1aec2fc653bfbdf3fcdb7dfff3fc9b63e856c19849a9c9fe51,3,53,86,79,54,68,2.21,2.32,18,Bachelor's Degree,2.21,C,Medium Risk
42e44c1ce871a36d059c60ce7eb7aa183b3d6f0adb261d39b09a82dece1306dd,8,72,82,61,75,52,2.65,2.42,18,Bachelor's Degree,2.65,C+,Medium Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,5,53,75,64,95,58,1.71,1.9,12,Bachelor's Degree,1.71,C-,Dropout
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,2,82,70,92,70,50,1.98,2.1,14,Bachelor's Degree,1.62,D+,Probation
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,3,72,83,69,69,93,1.84,1.79,17,Bachelor's Degree,1.89,C-,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,85,85,73,67,92,2.11,2.44,19,Bachelor's Degree,1.81,C-,High Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,67,82,53,55,63,1.93,2.3,12,Bachelor's Degree,1.93,C-,Probation
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,9,71,68,63,91,68,1.75,1.95,19,Diploma,1.75,C-,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,3,52,71,60,68,80,1.35,1.65,15,Bachelor's Degree,1.65,D+,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,7,60,92,50,60,95,3.89,3.52,15,Bachelor's Degree,3.89,A-,Low Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,94,58,56,73,56,2.09,2.09,18,Bachelor's Degree,1.77,C-,High Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,90,80,71,92,54,2.08,2.2,19,Bachelor's Degree,1.84,C-,High Risk
11341a31f261f172f077fcde4b9589ed1d4b471eaa4cfa31eb0e4b929508dda3,3,67,84,75,90,65,3.38,3.52,18,Bachelor's Degree,2.99,B-,Medium Risk
c89e4956cd462c7446424a5205c0764d4274d81f0a3903f2ba765599606e2bea,3,92,71,57,78,94,2.06,2.44,12,Bachelor's Degree,2.27,C,Medium Risk
2b50bb8835b9301f5f2194451038eb3174d749757786521effcba478e25f72ef,6,88,95,50,56,65,3.62,3.62,17,Bachelor's Degree,3.71,A-,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,10,76,50,82,68,73,1.43,1.59,19,Bachelor's Degree,1.43,D+,Dropout
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,54,79,71,51,84,1.67,2.04,14,Bachelor's Degree,1.94,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,4,86,94,79,95,69,2.43,2.59,13,Bachelor's Degree,2.43,C+,Medium Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,5,77,87,71,69,89,1.95,1.92,13,Bachelor's Degree,1.95,C-,Dropout
4f44d4278b68311d813ae78f89aa13199ef20e19921dfc80857a503643605c25,2,77,55,83,59,66,2.84,2.87,14,Bachelor's Degree,2.63,C+,Medium Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,5,53,75,64,95,58,1.71,1.9,12,Bachelor's Degree,1.71,C-,Dropout
4ef4b01bf66294373adaf1587177894c3505a6c7697669a2ba1d54d0bff0089f,2,86,53,92,93,69,3.18,2.78,12,Bachelor's Degree,3.18,B,Low Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,3,87,91,80,92,91,1.77,1.84,15,Bachelor's Degree,1.47,D+,Dropout
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,10,57,52,66,80,86,1.4,1.68,14,Bachelor's Degree,1.4,D+,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,83,75,55,95,86,3.17,2.99,16,Bachelor's Degree,2.94,B-,Medium Risk
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,4,78,60,76,56,94,1.67,1.94,14,Bachelor's Degree,1.6,D+,Dropout
1adb45d742545aaee340b08220c19651a4bb5062817a2e128f921049ae72837a,3,82,79,66,79,79,2.76,2.99,13,Diploma,2.44,C+,Medium Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,1,93,67,76,85,80,2.14,2.14,16,Bachelor's Degree,1.88,C-,High Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,5,63,89,90,54,85,1.77,1.97,18,Bachelor's Degree,1.77,C-,Dropout
0921c6a16251183dc756e67a84eb22aeeb522ec02f9f1bee74195b57c756e555,3,60,94,80,78,76,2.01,2.38,16,Bachelor's Degree,2.32,C,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,59,57,82,90,73,2.24,2.46,14,Bachelor's Degree,1.99,C-,High Risk
d1007453ce332f50ea17a07c9cf37a93e7e528111c2110a88a08c7c3756c65b8,4,83,68,77,86,58,2.07,2.43,15,Bachelor's Degree,2.3,C,Medium Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,3,78,80,57,65,53,1.89,1.86,18,Bachelor's Degree,1.61,D+,Dropout
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,2,67,93,79,60,85,1.81,2.04,16,Bachelor's Degree,1.81,C-,Probation
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,3,81,77,83,66,60,1.62,1.98,13,Bachelor's Degree,1.62,D+,Dropout
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,4,53,70,64,66,71,1.47,1.7,12,Bachelor's Degree,1.66,C-,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,76,83,58,58,87,3.55,3.28,14,Bachelor's Degree,3.66,A-,Low Risk
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,9,71,68,63,91,68,1.75,1.95,19,Diploma,1.75,C-,Dropout
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,4,56,50,64,94,58,1.87,1.79,18,Bachelor's Degree,1.87,C-,Dropout
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,53,57,86,89,83,1.95,2.06,18,Bachelor's Degree,1.56,D+,Probation
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,8,86,75,87,83,54,1.98,1.99,19,Bachelor's Degree,1.91,C-,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,6,69,95,52,62,83,2.81,2.81,17,Bachelor's Degree,2.65,C+,Medium Risk
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,1,80,85,58,50,70,2.31,2.31,19,Bachelor's Degree,1.92,C-,High Risk
83efabe931ac43db27e76b09c161c7e559f1a02b48c21fc20837970cd7230785,4,59,82,67,70,70,3.89,3.53,16,Bachelor's Degree,4,A-,Low Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,1,92,95,78,84,95,2.09,2.09,12,Bachelor's Degree,1.84,C-,High Risk
c5fc04b0cb5be5cad5201d185ef998a27a44880c20fcbb79ede6c7ce8cd57844,9,67,50,87,88,71,1.69,1.87,14,Bachelor's Degree,1.54,D+,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,3,83,66,90,54,64,1.87,1.86,13,Bachelor's Degree,1.54,D+,Dropout
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,3,70,92,61,74,84,1.74,1.93,17,Bachelor's Degree,1.72,C-,Dropout
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,1,80,85,58,50,70,2.31,2.31,19,Bachelor's Degree,1.92,C-,High Risk
65855d3f70b719385d7aa54439f0f7855c57d0f00cdd2c7243a32bf11db8beb8,9,73,50,65,53,59,4,3.93,18,Diploma,4,A-,Low Risk
4822c233a14149744cc87c15c9fad2a55858cf12f88ec7614ade847d2bf6726a,3,56,72,53,50,63,3.54,3.43,12,Bachelor's Degree,3.54,B+,Low Risk
de27f1f7825e388b899742795e9f10f04ce0f6e9784b4caa1e12c089cce8f858,7,60,63,52,68,61,2.19,2.12,18,Bachelor's Degree,1.87,C-,High Risk
da8f70428924f0ea622c6e8a3ef9162fe1d0d88f9c8cd3de5340a9fcf5d15a86,9,77,53,78,84,59,2.83,3.07,17,Bachelor's Degree,2.56,C+,Medium Risk
15851225860524bdd9a429d3f4f1af7a0e46a980be3fa6396d31cdc652449eeb,6,68,54,57,81,84,3.57,3.57,12,Diploma,3.43,B+,Low Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,3,83,66,90,54,64,1.87,1.86,13,Bachelor's Degree,1.54,D+,Dropout
157a6903971ff3962c1fa8353fdc74192283aaf0f379659b77d4d42f1cb7de02,4,54,66,53,63,91,3.16,3.47,14,Bachelor's Degree,3.16,B,Low Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,4,71,64,64,63,67,1.91,2.18,19,Bachelor's Degree,1.85,C-,Probation
409082af4cebaee67323476a3c1d46a1cc2962be8977ff78ef0b3ba4e5c863a5,3,55,73,77,78,57,3.02,2.84,14,Bachelor's Degree,3.02,B,Low Risk
cca159b61ed6f9bcf08d32c4a1d0aa607686844c40875fa1cd44904eb3ad92b6,2,62,77,55,87,78,2.62,2.93,13,Bachelor's Degree,2.28,C,Medium Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,68,77,90,52,81,1.97,2.29,12,Bachelor's Degree,1.97,C-,Probation
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,1,87,84,68,79,72,2.02,2.02,19,Diploma,1.93,C-,High Risk
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,4,71,81,59,63,77,1.72,1.74,12,Bachelor's Degree,1.57,D+,Dropout
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,9,77,95,51,94,63,2.23,2.11,14,Bachelor's Degree,1.91,C-,High Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,3,78,80,57,65,53,1.89,1.86,18,Bachelor's Degree,1.61,D+,Dropout
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,91,82,78,71,55,1.99,2.3,18,Bachelor's Degree,1.99,C-,Probation
212483496b58df9769425d9ff95dda410fb1462f9e4132f925cf7deeac71130b,1,67,55,83,56,60,3.6,3.6,15,Diploma,3.86,A-,Low Risk
dc21bcbef1f1bea0f8a21f012da6bafc05ae6472e2f8bc79c1fecacef2e67406,1,50,85,55,74,63,3.22,3.22,15,Bachelor's Degree,2.94,B-,Medium Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,4,78,60,76,56,94,1.67,1.94,14,Bachelor's Degree,1.6,D+,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,3,56,71,50,53,51,1.92,2.1,15,Bachelor's Degree,1.92,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,95,85,94,67,54,3.02,3.35,12,Bachelor's Degree,3.03,B,Low Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,5,63,71,58,81,57,1.61,1.65,16,Bachelor's Degree,1.61,D+,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,56,91,77,83,77,1.97,2.2,13,Bachelor's Degree,1.64,D+,Probation
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,10,62,87,52,71,65,1.91,2.23,12,Bachelor's Degree,1.91,C-,Probation
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,7,60,84,90,82,91,1.97,2.27,17,Diploma,1.97,C-,Probation
c53c4850c7d644d9f53ea715ff6a3001bfbf08d3a2213b8249421498467970a9,5,84,58,75,63,90,4,3.8,15,Bachelor's Degree,4,A-,Low Risk
d56987223e8bf59d7973cadc39a2814cf0b939bac3868f7a02237dfe7cee086f,2,82,86,61,52,93,3.13,3.47,15,Diploma,3.13,B,Low Risk
69fcf02472dbdf31ffc1d50e388604e218f509ee23e29f151cf24ae2a6be9ef6,1,62,86,67,85,57,3.58,3.58,12,Bachelor's Degree,3.94,A-,Low Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,9,77,95,51,94,63,2.23,2.11,14,Bachelor's Degree,1.91,C-,High Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,3,70,92,61,74,84,1.74,1.93,17,Bachelor's Degree,1.72,C-,Dropout
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,4,90,86,68,84,86,2.34,1.96,17,Bachelor's Degree,2.48,C+,Probation
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,5,61,84,93,95,93,1.42,1.81,19,Bachelor's Degree,1.42,D+,Dropout
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,10,76,50,82,68,73,1.43,1.59,19,Bachelor's Degree,1.43,D+,Dropout
413e1823a570ef17113bd0c8e72b4f1157d7bb904bae4be804ff06e40b50be3f,1,80,82,89,76,54,2.51,2.51,15,Bachelor's Degree,2.65,C+,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,9,56,52,83,56,56,1.91,2.07,18,Bachelor's Degree,1.91,C-,Probation
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,5,75,84,82,53,78,1.78,1.78,19,Bachelor's Degree,1.78,C-,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,91,82,78,71,55,1.99,2.3,18,Bachelor's Degree,1.99,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,58,90,81,79,89,2.95,2.95,16,Bachelor's Degree,3.14,B,Low Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,3,72,83,69,69,93,1.84,1.79,17,Bachelor's Degree,1.89,C-,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,67,72,58,88,68,2.16,1.94,19,Bachelor's Degree,2.16,C,Probation
62ba7e1efba19975f117c1b827dd5ac4d27448263b8875b9648f616903c40244,2,74,83,84,73,79,2.56,2.79,13,Bachelor's Degree,2.56,C+,Medium Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,4,83,73,84,72,58,1.54,1.87,13,Diploma,1.5,D+,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,4,94,91,74,87,92,1.46,1.83,19,Bachelor's Degree,1.46,D+,Dropout
ee836b59745390634b6b4bf300baabde4d073e2d1c68c690ba61180883153b72,7,68,76,52,88,51,2.57,2.78,15,Bachelor's Degree,2.87,B-,Medium Risk
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,5,65,71,63,84,84,1.6,1.67,13,Bachelor's Degree,1.6,D+,Dropout
0dab931c229b326bb0e13ce05b5b0a983af3b1ee61e8f743b4606f073dd74823,4,65,59,58,86,60,3.01,2.61,18,Bachelor's Degree,3.3,B,Low Risk
0ea3f74ed0fc9e848b40016433882256db91d07dcb03f2013e417f67f1f420d0,2,82,51,72,79,91,2.95,3.02,17,Bachelor's Degree,2.95,B-,Medium Risk
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,2,82,70,92,70,50,1.98,2.1,14,Bachelor's Degree,1.62,D+,Probation
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,8,50,60,89,90,52,2.09,2.17,17,Diploma,1.86,C-,High Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,2,83,83,77,86,75,2.15,2.17,18,Bachelor's Degree,1.95,C-,High Risk
74e6309ff1156722cf6b95f072aadc864637bd75b777d4291bb7c47e3c759914,6,89,95,60,76,57,3.01,3.01,17,Bachelor's Degree,3.02,B,Low Risk
674349ec0a4bdf55ddb2af670e3f14e3093abf7ebb7e166befe62ca50f2e1232,2,90,66,77,75,84,3.21,3.33,12,Bachelor's Degree,3.44,B+,Low Risk
d654cf05cf1c2decd1b4453c3038d5bb7afc7b38a5107ae231c29b7eb20e8b36,1,72,54,83,50,91,2.52,2.52,12,Bachelor's Degree,2.26,C,Medium Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,5,66,87,65,72,57,2.06,1.98,19,Bachelor's Degree,2.06,C,Probation
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,4,53,70,64,66,71,1.47,1.7,12,Bachelor's Degree,1.66,C-,Dropout
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,8,93,95,70,81,61,1.89,2.18,19,Bachelor's Degree,1.89,C-,Probation
be7628db1084ac413ea8dca3ccdaee5651e36675e18d7fce7a6d11697ff1b70c,8,53,68,72,58,52,2.14,2.25,17,Diploma,2.51,C+,Medium Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,3,83,66,90,54,64,1.87,1.86,13,Bachelor's Degree,1.54,D+,Dropout
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,3,78,80,57,65,53,1.89,1.86,18,Bachelor's Degree,1.61,D+,Dropout
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,5,77,87,71,69,89,1.95,1.92,13,Bachelor's Degree,1.95,C-,Dropout
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,5,65,71,63,84,84,1.6,1.67,13,Bachelor's Degree,1.6,D+,Dropout
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,1,72,80,52,70,85,2.2,2.2,14,Bachelor's Degree,1.99,C-,High Risk
65513fb7e30788b91d78afc577130da037ec0044d36c0334fea4be34efc141b3,6,82,72,84,87,77,2,2,15,Bachelor's Degree,2.33,C+,Medium Risk
ebae0023bd477263a7d156db9be7b6025c7b055d34ffcb00c40f962c39b64b4c,1,54,57,67,74,77,3.07,3.07,17,Bachelor's Degree,3.22,B,Low Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,2,83,94,79,77,54,1.98,2.18,13,Bachelor's Degree,2.16,C,Probation
8e5c309bc0fbe02e5c94d346162a708656ddf56109302a42b360b647d9477992,1,59,76,74,77,72,2.42,2.42,14,Bachelor's Degree,2.65,C+,Medium Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,1,75,62,91,90,78,2.32,2.32,12,Diploma,1.97,C-,High Risk
9dc2f484d88ba13579cebc2381cbed86a4883dcd1412666b2fc0b4f5ac0c2381,3,67,54,64,80,62,3.47,3.49,19,Bachelor's Degree,3.47,B+,Low Risk
a2e61533ed60ff9c1a51d59200dc3109e177edba767d4da074dec8f6b288f4f9,7,58,62,83,72,62,3.33,3.53,19,Diploma,3.49,B+,Low Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,1,94,58,56,73,56,2.09,2.09,18,Diploma,1.77,C-,High Risk
453f6ff604a11f37accc5274845390f91e7bd86546fedfae493981d2bfe34648,6,89,95,83,78,53,3.09,3.09,15,Bachelor's Degree,3.03,B,Low Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,9,52,70,53,53,78,1.78,2.14,14,Bachelor's Degree,1.68,C-,Probation
ed965852dae776c4a025baed87e87e058f218aed720e464ec69277a11d1208f8,3,52,82,84,61,51,3.8,3.41,17,Bachelor's Degree,3.68,A-,Low Risk
29b07d42da1208bb683a3d3e6c6b33027ee0d7945bc9af8a9422dbb5e2d2902f,3,79,53,85,95,72,2.68,2.58,16,Bachelor's Degree,2.65,C+,Medium Risk
34cfa4ed1308a63107be215e2f40107df2c24d889f956b1c098982b0d072aea1,3,73,71,81,54,78,2.8,3.05,12,Bachelor's Degree,2.69,B-,Medium Risk
2d756329138d027bcd3952730b4b70abe41d968b597a9d6d2c68a059b48a4934,2,65,91,76,88,89,2.63,2.53,14,Bachelor's Degree,2.87,B-,Medium Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,91,86,75,66,64,2.27,2.27,17,Diploma,1.87,C-,High Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,67,82,53,55,63,1.93,2.3,12,Bachelor's Degree,1.93,C-,Probation
42c26d2d236a63f25036ef0fa971f9fad1a794848f00ec485c81729a5a17df31,2,53,69,77,53,57,2.48,2.26,19,Bachelor's Degree,2.87,B-,Medium Risk
8d91aae3f5a98c2decc30f57435753ae0d89fa920a55dbb42ca4dd864a374258,6,62,91,95,84,55,2.31,2.31,15,Bachelor's Degree,2.56,C+,Medium Risk
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,9,74,79,80,88,50,1.37,1.74,18,Diploma,1.37,D+,Dropout
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,6,60,63,65,91,91,2.27,2.27,17,Bachelor's Degree,1.97,C-,High Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,65,78,77,66,71,2.53,2.53,12,Diploma,2.73,B-,Medium Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,70,75,86,67,80,1.92,2.2,15,Bachelor's Degree,1.92,C-,Probation
ef3cb11e8ad91fc0dee3f8e48c1084dd2d7359e4c334ee25e60b4f871e436dca,4,79,68,86,71,60,3.08,3.25,13,Bachelor's Degree,3.43,B+,Low Risk
cf6d49bb22a64f3b1fc8443ef87028acf05e8e6913586ecd1ea13c1b23af863d,2,66,54,54,77,72,2.48,2.18,12,Bachelor's Degree,2.44,C+,Medium Risk
